audio_id,audio_path,original_split,project_split,locale,speaker_id,normalized_speaker_id,speaker_sex,speaker_age,transcript,annot_utt,tokens,labels,intent_idx,intent,scenario_str,duration_sec,sample_rate,num_channels,is_valid,protocol,role,checksum,dataset_type,split_role,split_name
15630,dev/24e4257aa6946d642fdfe1bd8830f8bf.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,những bức ảnh mới nhất trên tài khoản instagram của tôi là gì,những bức ảnh mới nhất trên tài khoản [media_type : instagram] của tôi là gì,"['những' 'bức' 'ảnh' 'mới' 'nhất' 'trên' 'tài' 'khoản' 'instagram' 'của'
 'tôi' 'là' 'gì']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'media_type' 'Other' 'Other' 'Other' 'Other']",27,social_query,social,3.84,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,9f877965c920883d84b22c8b26b08a358df53846940ea92aa7e729b4aaa082a2,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
1211,dev/23cb0fa8b8b24b6e7c5a8178b519ddef.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,đổi giờ bắc kinh sang giờ sài gòn,đổi giờ [place_name : bắc kinh] sang giờ [place_name : sài gòn],['đổi' 'giờ' 'bắc' 'kinh' 'sang' 'giờ' 'sài' 'gòn'],"['Other' 'Other' 'place_name' 'place_name' 'Other' 'Other' 'place_name'
 'place_name']",38,datetime_convert,datetime,2.52,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,a27b3fbad55696f19772bb09760977ad70f60f78bbc9b3e93094de34a3fb8eb9,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
2841,dev/61dffc0f29d98228e6a18b1f594c30a5.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,điều chỉnh các đèn phòng khách sang màu đỏ,điều chỉnh các đèn [house_place : phòng khách] sang [color_type : màu đỏ],['điều' 'chỉnh' 'các' 'đèn' 'phòng' 'khách' 'sang' 'màu' 'đỏ'],"['Other' 'Other' 'Other' 'Other' 'house_place' 'house_place' 'Other'
 'color_type' 'color_type']",1,iot_hue_lightchange,iot,3.36,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,42183b999dc043ca8dd479dd05ade88b786ca4505bd5a3a3c5055bf12024429e,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
7279,dev/61a89b9521526ed415f7a5169cb8e2e3.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,nhắc tôi lấy đồ giặt là vào thứ hai tới,nhắc tôi [event_name : lấy đồ giặt là] vào [date : thứ hai] tới,['nhắc' 'tôi' 'lấy' 'đồ' 'giặt' 'là' 'vào' 'thứ' 'hai' 'tới'],"['Other' 'Other' 'event_name' 'event_name' 'event_name' 'event_name'
 'Other' 'date' 'date' 'Other']",50,calendar_set,calendar,4.02,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,c5819de256c8ac2d984a24e494453d96fd7aa8e34acd9a6545666eaad3782fee,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
12055,dev/9bf043a0df06d2c090723033cb1822b5.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,các sự kiện trong vùng của hôm nay,các sự kiện trong vùng [date : của hôm nay],['các' 'sự' 'kiện' 'trong' 'vùng' 'của' 'hôm' 'nay'],['Other' 'Other' 'Other' 'Other' 'Other' 'date' 'date' 'date'],6,recommendation_events,recommendation,2.34,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,e479100b6061c18c39f0bd746cbfde93ec394b91309da245e7f94416a14e9fb3,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
16232,dev/34a9aae212672289d016de6d23bf5488.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,olly vui lòng trả lời email của tiến nói rằng ý tưởng của anh ấy rất tuyệt vời,olly vui lòng trả lời email của [person : tiến] nói rằng ý tưởng của anh ấy rất tuyệt vời,"['olly' 'vui' 'lòng' 'trả' 'lời' 'email' 'của' 'tiến' 'nói' 'rằng' 'ý'
 'tưởng' 'của' 'anh' 'ấy' 'rất' 'tuyệt' 'vời']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'person' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other']",33,email_sendemail,email,5.94,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,9d1c0c115fd30ca30114f7b161fca8ddc60fc764a45e21aa5bf35095ecef60f1,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
1888,dev/f56ec8a580274297092e465dc0365e8d.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,đưa tôi độ sáng thấp trong nhà bếp,đưa tôi độ sáng thấp trong [house_place : nhà bếp],['đưa' 'tôi' 'độ' 'sáng' 'thấp' 'trong' 'nhà' 'bếp'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'house_place'
 'house_place']",31,iot_hue_lightdim,iot,2.82,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,579792fc32b56946994d57fd49f1c64e56b8a0ed4c0342e0f48fcb57e6cacf6c,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
6144,dev/2a89594c7ec0e73748b058d1d0c26990.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,cho tôi biết thời tiết vào tháng tới,cho tôi biết thời tiết vào [time : tháng tới],['cho' 'tôi' 'biết' 'thời' 'tiết' 'vào' 'tháng' 'tới'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'time' 'time'],13,weather_query,weather,2.76,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,b261480f359f24f3a94d74e74b7b677cd774a2d2b68f5c0858490da22b367c1d,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
9965,dev/3deb1694df2274a51c25d81bceb31f37.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,cách tôi có thể nấu nui,cách tôi có thể nấu [food_type : nui],['cách' 'tôi' 'có' 'thể' 'nấu' 'nui'],['Other' 'Other' 'Other' 'Other' 'Other' 'food_type'],9,cooking_recipe,cooking,2.1,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,92def10b9fd6532e65c823c8e02812e7b1964715288acc8cc57a32e4e916b153,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
16322,dev/47104a9a5cc2d82d18e7d2b1fc946f71.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,nói với thái nguyễn,nói với [person : thái nguyễn],['nói' 'với' 'thái' 'nguyễn'],['Other' 'Other' 'person' 'person'],33,email_sendemail,email,2.22,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,3533c753d7fabff14dfc787cf897acdeba6bd66592b43aa0984fb1ccbb8ad6f7,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
12317,dev/d6941eae28e6455434574655ba2cc02a.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,tình trạng giao thông từ nơi làm việc về nhà thế nào,tình trạng giao thông từ nơi làm việc về [place_name : nhà] thế nào,"['tình' 'trạng' 'giao' 'thông' 'từ' 'nơi' 'làm' 'việc' 'về' 'nhà' 'thế'
 'nào']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'place_name' 'Other' 'Other']",11,transport_traffic,transport,3.42,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,bbf2872d9debc792e7682f641fd6ad11a395fde320c54c44737c8f8944df157e,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
9340,dev/fbdd851ec1d3c3266c5433512e3ecc4f.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,bật kênh chín trăm năm mươi mốt,bật kênh [radio_name : chín trăm năm mươi mốt],['bật' 'kênh' 'chín' 'trăm' 'năm' 'mươi' 'mốt'],"['Other' 'Other' 'radio_name' 'radio_name' 'radio_name' 'radio_name'
 'radio_name']",36,play_radio,play,3.0,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,82d08c5f5c0312bfd7de96cf7165ee8cd801b9549441d2dd5e6ff0eba1ba8fac,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
16699,dev/2d16211feb3a094779b3566f1be1442c.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,mở email của em gái tôi ngày hôm qua nhấn trả lời và bật kích họat giọng nói cho phản hồi của tôi,mở email [relation : của em gái] tôi ngày [date : hôm qua] nhấn trả lời và bật kích họat giọng nói cho phản hồi của tôi,"['mở' 'email' 'của' 'em' 'gái' 'tôi' 'ngày' 'hôm' 'qua' 'nhấn' 'trả' 'lời'
 'và' 'bật' 'kích' 'họat' 'giọng' 'nói' 'cho' 'phản' 'hồi' 'của' 'tôi']","['Other' 'Other' 'relation' 'relation' 'relation' 'Other' 'Other' 'date'
 'date' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other']",33,email_sendemail,email,7.26,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,9c329092679da43e4f45bb47ede6e561fb437abbc322bb84d7ac6e5b77551f60,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
5520,dev/2fd5ac0c6c941b9a4a35f9fd02ba16c3.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,ngày hai mươi hai tháng năm là thứ mấy,[date : ngày hai mươi hai tháng năm] là thứ mấy,['ngày' 'hai' 'mươi' 'hai' 'tháng' 'năm' 'là' 'thứ' 'mấy'],['date' 'date' 'date' 'date' 'date' 'date' 'Other' 'Other' 'Other'],0,datetime_query,datetime,4.38,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,b5a48574dbcbbf5ec83c00f0473f8603335e10c6270d0c7050d1a3ef9bdb3410,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
9817,dev/47f999bd2ac4b4882a85711b8c03fa4e.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,làm ơn tiếp tục phát phần phát lại này trong sách nói,làm ơn [player_setting : tiếp tục phát] phần phát lại này trong [media_type : sách nói],"['làm' 'ơn' 'tiếp' 'tục' 'phát' 'phần' 'phát' 'lại' 'này' 'trong'
 'sách' 'nói']","['Other' 'Other' 'player_setting' 'player_setting' 'player_setting'
 'Other' 'Other' 'Other' 'Other' 'Other' 'media_type' 'media_type']",20,play_audiobook,play,4.44,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,ba4754ca40cc445cb21450c62635ff4ef28314396690f7a269daaa97569219c7,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
16160,dev/efee990d70d94f517924628e75fd6077.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,mở phản hồi,mở phản hồi,['mở' 'phản' 'hồi'],['Other' 'Other' 'Other'],33,email_sendemail,email,1.32,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,0ed983e072d1348f253e3181b7cad44b705b91f221968d8274b508907b879cad,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
6140,dev/a0520e4f4f84f04bec60b34d09a99684.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,olly tôi có nên mang găng tay hay không,olly tôi có nên mang [weather_descriptor : găng tay] hay không,['olly' 'tôi' 'có' 'nên' 'mang' 'găng' 'tay' 'hay' 'không'],"['Other' 'Other' 'Other' 'Other' 'Other' 'weather_descriptor'
 'weather_descriptor' 'Other' 'Other']",13,weather_query,weather,2.82,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,7311fe8cce7b63e4d8c3f160028c6860862a23e2fb1bc83870f293678ddcf61a,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
14971,dev/362f1ce30ce347444e14a62cafd91ce1.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,cho tôi biết thế giới bắt đầu như thế nào,cho tôi biết thế giới bắt đầu như thế nào,['cho' 'tôi' 'biết' 'thế' 'giới' 'bắt' 'đầu' 'như' 'thế' 'nào'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other']",12,general_quirky,general,2.1,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,0006f7a66e72a65cbd49e313e5c0cc838343fa62b1579ff7fdd0e45e334e7a82,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
8463,dev/67252740079d35c30c36c60ab5038615.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,xoá khỏi lịch của tôi sự kiện một giờ chiều hôm nay,xoá khỏi lịch của tôi sự kiện [time : một giờ chiều] [date : hôm nay],"['xoá' 'khỏi' 'lịch' 'của' 'tôi' 'sự' 'kiện' 'một' 'giờ' 'chiều' 'hôm'
 'nay']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'time' 'time'
 'time' 'date' 'date']",30,calendar_remove,calendar,5.04,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,1300de36068aaf511b2f25b7c8f6f070c722068d5238e32b34197d9b9c79e20e,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
5282,dev/ccf82da09ac253ff7456d4328dc1edac.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,cho tôi xem tin tức trực tiếp từ b. b. c.,cho tôi xem tin tức trực tiếp từ b. b. c.,['cho' 'tôi' 'xem' 'tin' 'tức' 'trực' 'tiếp' 'từ' 'b.' 'b.' 'c.'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other']",22,news_query,news,3.36,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,355ad391c6fa2e1c0c85415abed28626d807c214f5707fecb61a09c41806b55e,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
1943,dev/b2d05628fd5efe16eef23c4aa6a1715d.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,bắt đầu dọn nhà,bắt đầu dọn [house_place : nhà],['bắt' 'đầu' 'dọn' 'nhà'],['Other' 'Other' 'Other' 'house_place'],34,iot_cleaning,iot,1.74,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,abcf93e18e4a53e9cf6d06a9c5673860a69ffd2437181c6d23bed997295de79e,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
12303,dev/986616e566da1f4fe5a9f4ba7ccb4e10.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,thời gian chuyến tàu hỏa từ vinh đến hội an,thời gian chuyến [transport_type : tàu hỏa] từ [place_name : vinh] đến [place_name : hội an],['thời' 'gian' 'chuyến' 'tàu' 'hỏa' 'từ' 'vinh' 'đến' 'hội' 'an'],"['Other' 'Other' 'Other' 'transport_type' 'transport_type' 'Other'
 'place_name' 'Other' 'place_name' 'place_name']",42,transport_query,transport,3.36,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,af928bf32a56784e2667c022edf8efed39c0f9b23e17744f11f64485fb4db76b,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
5526,dev/bfaba0d29bcc1aad8fc2e82c0ba83fd9.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,chỉnh tắt tiếng cho đến khi được bật lại,chỉnh tắt tiếng cho đến khi được bật lại,['chỉnh' 'tắt' 'tiếng' 'cho' 'đến' 'khi' 'được' 'bật' 'lại'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],46,audio_volume_mute,audio,3.12,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,c97a7a165daf04033409f36a60941650db11e7510e0381c268be1744908be203,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
15219,dev/0a162d6e368281fe87d622b4a2c16afc.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,bài này cực hay bạn có thể share link facebook cho mình được không,bài này cực hay bạn có thể share link [media_type : facebook] cho mình được không,"['bài' 'này' 'cực' 'hay' 'bạn' 'có' 'thể' 'share' 'link' 'facebook' 'cho'
 'mình' 'được' 'không']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'media_type' 'Other' 'Other' 'Other' 'Other']",47,social_post,social,4.56,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,cfad51469ae8eb4457f6770070b0f82c690df3c95799543975ed340f754070cd,SVM_CLOSED_SET,TRAIN,svm_closed_set_train
