audio_id,audio_path,original_split,project_split,locale,speaker_id,normalized_speaker_id,speaker_sex,speaker_age,transcript,annot_utt,tokens,labels,intent_idx,intent,scenario_str,duration_sec,sample_rate,num_channels,is_valid,protocol,role,checksum,split_name
3701,dev/dd6d3ba0c684ecafd5b132a6741933ce.wav,validation,ENROLLMENT,vi-VN,5e133bbe6a5bff9911b73cfc,exp_svm_spk_0004,Female,31,nó quá sáng,nó quá sáng,['nó' 'quá' 'sáng'],['Other' 'Other' 'Other'],31,iot_hue_lightdim,iot,2.22,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0003
8751,dev/b7c51e19ad3f7f8c40d30cf0f17f592d.wav,validation,ENROLLMENT,vi-VN,5e133bbe6a5bff9911b73cfc,exp_svm_spk_0004,Female,31,cuộc họp buổi trưa thứ ba,[event_name : cuộc họp] [timeofday : buổi trưa] [date : thứ ba],['cuộc' 'họp' 'buổi' 'trưa' 'thứ' 'ba'],['event_name' 'event_name' 'timeofday' 'timeofday' 'date' 'date'],50,calendar_set,calendar,2.64,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0003
2140,dev/de922906d358b91c5e282d8e4ef4fa2a.wav,validation,ENROLLMENT,vi-VN,5e133bbe6a5bff9911b73cfc,exp_svm_spk_0004,Female,31,siri thời tiết bên ngoài như thế nào,siri thời tiết bên ngoài như thế nào,['siri' 'thời' 'tiết' 'bên' 'ngoài' 'như' 'thế' 'nào'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],13,weather_query,weather,3.06,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0003
15294,dev/135809789a4dc4615f9825172e9d2245.wav,validation,ENROLLMENT,vi-VN,5e133bbe6a5bff9911b73cfc,exp_svm_spk_0004,Female,31,thông tin mới nhất từ ​​nguồn cấp dữ liệu của tôi là gì,thông tin mới nhất từ ​​nguồn cấp dữ liệu của tôi là gì,"['thông' 'tin' 'mới' 'nhất' 'từ' '\u200b\u200bnguồn' 'cấp' 'dữ' 'liệu'
 'của' 'tôi' 'là' 'gì']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other']",27,social_query,social,3.96,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0003
10293,dev/cd4f783e917713c1ed23099c45298367.wav,validation,ENROLLMENT,vi-VN,5e133bbe6a5bff9911b73cfc,exp_svm_spk_0004,Female,31,muốn chơi game với tôi không,muốn chơi game với tôi không,['muốn' 'chơi' 'game' 'với' 'tôi' 'không'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other'],51,play_game,play,2.94,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0003
5666,dev/fa749c13aaf2b13ee4ceef66a2d0e2df.wav,validation,ENROLLMENT,vi-VN,5c9d67af9e01ef000197cd15,exp_svm_spk_0003,Female,59,thời tiết được cập nhật theo giây bằng cách sử dụng thời tiết hoặc cập nhật dự báo từ trung tâm dự báo khí tượng thuỷ văn quốc gia hoặc weathercom đều khá kém đối với trang web của tôi,thời tiết được cập nhật theo giây bằng cách sử dụng thời tiết hoặc cập nhật dự báo từ trung tâm dự báo khí tượng thuỷ văn quốc gia hoặc weathercom đều khá kém đối với trang web của tôi,"['thời' 'tiết' 'được' 'cập' 'nhật' 'theo' 'giây' 'bằng' 'cách' 'sử' 'dụng'
 'thời' 'tiết' 'hoặc' 'cập' 'nhật' 'dự' 'báo' 'từ' 'trung' 'tâm' 'dự'
 'báo' 'khí' 'tượng' 'thuỷ' 'văn' 'quốc' 'gia' 'hoặc' 'weathercom' 'đều'
 'khá' 'kém' 'đối' 'với' 'trang' 'web' 'của' 'tôi']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other']",13,weather_query,weather,15.6,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0004
12533,dev/7c212a77d5e79b0043b40b0b178e70a0.wav,validation,ENROLLMENT,vi-VN,5c9d67af9e01ef000197cd15,exp_svm_spk_0003,Female,59,chỉ tôi đường đến địa điểm,chỉ tôi đường đến địa điểm,['chỉ' 'tôi' 'đường' 'đến' 'địa' 'điểm'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other'],42,transport_query,transport,2.94,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0004
4971,dev/512e5d85b9cd20cabe606e5c6c307119.wav,validation,ENROLLMENT,vi-VN,5c9d67af9e01ef000197cd15,exp_svm_spk_0003,Female,59,bỏ báo thức đi ngủ của vy,bỏ báo thức đi ngủ [person : của vy],['bỏ' 'báo' 'thức' 'đi' 'ngủ' 'của' 'vy'],['Other' 'Other' 'Other' 'Other' 'Other' 'person' 'person'],52,alarm_remove,alarm,3.0,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0004
16929,dev/fcf4ac4be1ed13f0c36fe7f34ec64c7f.wav,validation,ENROLLMENT,vi-VN,5c9d67af9e01ef000197cd15,exp_svm_spk_0003,Female,59,phản hồi thư của hùng với phản hồi sáu ba mươi,phản hồi thư [person : của hùng] với phản hồi sáu ba mươi,['phản' 'hồi' 'thư' 'của' 'hùng' 'với' 'phản' 'hồi' 'sáu' 'ba' 'mươi'],"['Other' 'Other' 'Other' 'person' 'person' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other']",33,email_sendemail,email,4.26,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0004
8788,dev/ed6ae9c008a6f579fa6c66cccdea75d8.wav,validation,ENROLLMENT,vi-VN,5c9d67af9e01ef000197cd15,exp_svm_spk_0003,Female,59,tìm kiếm những gì đang xảy ra gần đây vào các ngày cụ thể,tìm kiếm những gì đang xảy ra gần đây vào các ngày cụ thể,"['tìm' 'kiếm' 'những' 'gì' 'đang' 'xảy' 'ra' 'gần' 'đây' 'vào' 'các'
 'ngày' 'cụ' 'thể']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other']",6,recommendation_events,recommendation,5.4,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0004
9425,dev/0c6a1454f31843f837710865ba52c3bf.wav,validation,ENROLLMENT,vi-VN,5ee49e71f8d19d00098aca3e,exp_svm_spk_0006,Male,27,olly tôi muốn nghe kênh phát nhạc r. and b.,olly tôi muốn nghe [radio_name : kênh phát nhạc r. and b.],['olly' 'tôi' 'muốn' 'nghe' 'kênh' 'phát' 'nhạc' 'r.' 'and' 'b.'],"['Other' 'Other' 'Other' 'Other' 'radio_name' 'radio_name' 'radio_name'
 'radio_name' 'radio_name' 'radio_name']",36,play_radio,play,3.9,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0005
16840,dev/687f07e902a909093bb6a987c80bcdb7.wav,validation,ENROLLMENT,vi-VN,5ee49e71f8d19d00098aca3e,exp_svm_spk_0006,Male,27,email cho oanh,email cho [person : oanh],['email' 'cho' 'oanh'],['Other' 'Other' 'person'],33,email_sendemail,email,1.74,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0005
11608,dev/75e569e0cf274957ef15fb2b94c377b8.wav,validation,ENROLLMENT,vi-VN,5ee49e71f8d19d00098aca3e,exp_svm_spk_0006,Male,27,nhà hàng gần nhất trong thành phố ở đâu,[business_type : nhà hàng] gần nhất trong [place_name : thành phố] ở đâu,['nhà' 'hàng' 'gần' 'nhất' 'trong' 'thành' 'phố' 'ở' 'đâu'],"['business_type' 'business_type' 'Other' 'Other' 'Other' 'place_name'
 'place_name' 'Other' 'Other']",19,recommendation_locations,recommendation,3.06,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0005
2095,dev/c9535b44912a918b105098fdf666ebe3.wav,validation,ENROLLMENT,vi-VN,5ee49e71f8d19d00098aca3e,exp_svm_spk_0006,Male,27,peking garden có giao hàng hay không,[business_name : peking garden] có [order_type : giao hàng] hay không,['peking' 'garden' 'có' 'giao' 'hàng' 'hay' 'không'],"['business_name' 'business_name' 'Other' 'order_type' 'order_type' 'Other'
 'Other']",3,takeaway_query,takeaway,3.96,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0005
5636,dev/a19864a69d5cfa271745acf23c7e0a83.wav,validation,ENROLLMENT,vi-VN,5ee49e71f8d19d00098aca3e,exp_svm_spk_0006,Male,27,tôi có cần kem chống nắng tuần này không,tôi có cần [weather_descriptor : kem chống nắng] [date : tuần này] không,['tôi' 'có' 'cần' 'kem' 'chống' 'nắng' 'tuần' 'này' 'không'],"['Other' 'Other' 'Other' 'weather_descriptor' 'weather_descriptor'
 'weather_descriptor' 'date' 'date' 'Other']",13,weather_query,weather,3.78,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0005
271,dev/8bf892ad3d53db5938d4a26703d65a1f.wav,validation,ENROLLMENT,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,ở hà nội bây giờ là mấy giờ,ở [place_name : hà nội] bây giờ là mấy giờ,['ở' 'hà' 'nội' 'bây' 'giờ' 'là' 'mấy' 'giờ'],['Other' 'place_name' 'place_name' 'Other' 'Other' 'Other' 'Other' 'Other'],0,datetime_query,datetime,4.0785,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0006
3973,dev/3c8ff5b96766037363ec0bca6306f54d.wav,validation,ENROLLMENT,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,tôi muốn biết đội nào đang dẫn đầu giải bóng đá vô địch nước anh ngay thời điểm này,tôi muốn biết đội nào đang dẫn đầu [news_topic : giải bóng đá vô địch nước anh] ngay thời điểm này,"['tôi' 'muốn' 'biết' 'đội' 'nào' 'đang' 'dẫn' 'đầu' 'giải' 'bóng' 'đá'
 'vô' 'địch' 'nước' 'anh' 'ngay' 'thời' 'điểm' 'này']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'news_topic' 'news_topic' 'news_topic' 'news_topic' 'news_topic'
 'news_topic' 'news_topic' 'Other' 'Other' 'Other' 'Other']",22,news_query,news,15.377166666666668,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0006
14593,dev/7373e100c5d07f0d674fa70708bad465.wav,validation,ENROLLMENT,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,cho tôi mô tả về mạch máy tính xách tay,cho tôi mô tả về [definition_word : mạch máy tính xách tay],['cho' 'tôi' 'mô' 'tả' 'về' 'mạch' 'máy' 'tính' 'xách' 'tay'],"['Other' 'Other' 'Other' 'Other' 'Other' 'definition_word'
 'definition_word' 'definition_word' 'definition_word' 'definition_word']",26,qa_definition,qa,7.315833333333333,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0006
2879,dev/2442f4a2d83dcfd35bd02146c7d3e867.wav,validation,ENROLLMENT,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,vui lòng xóa bất cứ báo thức nào mà tôi đã đặt,vui lòng xóa bất cứ báo thức nào mà tôi đã đặt,['vui' 'lòng' 'xóa' 'bất' 'cứ' 'báo' 'thức' 'nào' 'mà' 'tôi' 'đã' 'đặt'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other']",52,alarm_remove,alarm,7.8785,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0006
5113,dev/9dc37e13b6ce755b962917483ce993d9.wav,validation,ENROLLMENT,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,thời tiết ngày hôm sau sẽ như thế nào,thời tiết [date : ngày hôm sau] sẽ như thế nào,['thời' 'tiết' 'ngày' 'hôm' 'sau' 'sẽ' 'như' 'thế' 'nào'],['Other' 'Other' 'date' 'date' 'date' 'Other' 'Other' 'Other' 'Other'],13,weather_query,weather,6.427833333333333,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0006
4317,dev/4862ac2777a63abe558e12557f0190c7.wav,validation,ENROLLMENT,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,cài một báo thức lúc mười giờ sáng ngày mai,cài một báo thức lúc [time : mười] giờ [timeofday : sáng] [date : ngày mai],['cài' 'một' 'báo' 'thức' 'lúc' 'mười' 'giờ' 'sáng' 'ngày' 'mai'],"['Other' 'Other' 'Other' 'Other' 'Other' 'time' 'Other' 'timeofday' 'date'
 'date']",48,alarm_set,alarm,2.7,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0007
4942,dev/0a19125e8e0d38d96de65201428acf1b.wav,validation,ENROLLMENT,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,gửi cho tôi bản cập nhật thị trường chứng khoán cho ngày hôm nay,gửi cho tôi bản cập nhật [news_topic : thị trường chứng khoán] cho ngày [date : hôm nay],"['gửi' 'cho' 'tôi' 'bản' 'cập' 'nhật' 'thị' 'trường' 'chứng' 'khoán' 'cho'
 'ngày' 'hôm' 'nay']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'news_topic' 'news_topic'
 'news_topic' 'news_topic' 'Other' 'Other' 'date' 'date']",4,qa_stock,qa,3.06,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0007
14868,dev/7f1c534ffb2d4fde306f02051517fbec.wav,validation,ENROLLMENT,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,tìm cho tôi một số nhân vật nổi tiếng cung ma kết,tìm cho tôi một số nhân vật nổi tiếng cung ma kết,['tìm' 'cho' 'tôi' 'một' 'số' 'nhân' 'vật' 'nổi' 'tiếng' 'cung' 'ma' 'kết'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other']",49,qa_factoid,qa,3.0,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0007
7893,dev/9d212f0085c45f4d0511e913f5324ed2.wav,validation,ENROLLMENT,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,cập nhật cho tôi cuộc bầu cử ba mươi phút một lần,cập nhật cho tôi [event_name : cuộc bầu cử] [time : ba mươi phút] một lần,['cập' 'nhật' 'cho' 'tôi' 'cuộc' 'bầu' 'cử' 'ba' 'mươi' 'phút' 'một' 'lần'],"['Other' 'Other' 'Other' 'Other' 'event_name' 'event_name' 'event_name'
 'time' 'time' 'time' 'Other' 'Other']",50,calendar_set,calendar,3.54,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0007
1548,dev/7db2b270988799bfdb5a9ed37f37af2c.wav,validation,ENROLLMENT,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,tôi có thể xem dự báo mười ngày cho khu vực của tôi hay không,tôi có thể xem dự báo [time : mười ngày] cho khu vực của tôi hay không,"['tôi' 'có' 'thể' 'xem' 'dự' 'báo' 'mười' 'ngày' 'cho' 'khu' 'vực'
 'của' 'tôi' 'hay' 'không']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'time' 'time' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other']",13,weather_query,weather,3.54,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0007
9736,dev/97087093a1263b0e5dbc49a2348ba910.wav,validation,ENROLLMENT,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,phát sách nói mới thêm gần đây,phát [media_type : sách nói] mới thêm gần đây,['phát' 'sách' 'nói' 'mới' 'thêm' 'gần' 'đây'],['Other' 'media_type' 'media_type' 'Other' 'Other' 'Other' 'Other'],20,play_audiobook,play,4.56,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0008
708,dev/f917261a23cf166a37944468c2a901c2.wav,validation,ENROLLMENT,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,ai đang dẫn đầu giải đua công thức một ngay bây giờ,ai đang dẫn đầu giải đua [news_topic : công thức một] ngay bây giờ,"['ai' 'đang' 'dẫn' 'đầu' 'giải' 'đua' 'công' 'thức' 'một' 'ngay' 'bây'
 'giờ']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'news_topic' 'news_topic'
 'news_topic' 'Other' 'Other' 'Other']",22,news_query,news,5.28,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0008
15897,dev/14aa32bc7e81f8b3a525f0955fcc63f8.wav,validation,ENROLLMENT,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,gửi chúc mừng sinh nhất đến thang a còng gmail.com,gửi chúc mừng sinh nhất đến [email_address : thang a còng gmail.com],['gửi' 'chúc' 'mừng' 'sinh' 'nhất' 'đến' 'thang' 'a' 'còng' 'gmail.com'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'email_address'
 'email_address' 'email_address' 'email_address']",33,email_sendemail,email,6.48,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0008
6132,dev/7bf8375bbe8e75fbd46805f42b0189e2.wav,validation,ENROLLMENT,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,olly mở bất cứ thứ gì trong danh sách phát gần đây nhất của tôi,olly mở [music_descriptor : bất cứ thứ gì] trong danh sách phát gần đây nhất của tôi,"['olly' 'mở' 'bất' 'cứ' 'thứ' 'gì' 'trong' 'danh' 'sách' 'phát' 'gần'
 'đây' 'nhất' 'của' 'tôi']","['Other' 'Other' 'music_descriptor' 'music_descriptor' 'music_descriptor'
 'music_descriptor' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other']",45,play_music,play,6.24,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0008
2693,dev/a440e57a0aa2c7e9cfbe6d296362a0e2.wav,validation,ENROLLMENT,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,làm một cốc cà phê cho tôi,làm một cốc cà phê cho tôi,['làm' 'một' 'cốc' 'cà' 'phê' 'cho' 'tôi'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],56,iot_coffee,iot,3.84,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0008
15625,dev/02d094202f69f5a542522b159b2e9add.wav,validation,ENROLLMENT,vi-VN,5e4247e718b8910d4a2b9a34,exp_svm_spk_0007,Female,32,tweet phàn nàn,[media_type : tweet] phàn nàn,['tweet' 'phàn' 'nàn'],['media_type' 'Other' 'Other'],47,social_post,social,3.12,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0009
12108,dev/1f683d259d1a017b047ddec39561324b.wav,validation,ENROLLMENT,vi-VN,5e4247e718b8910d4a2b9a34,exp_svm_spk_0007,Female,32,có nơi nào bán đồ trung hoa ở ninh bình không,có nơi nào bán đồ [food_type : trung hoa] ở [place_name : ninh bình] không,['có' 'nơi' 'nào' 'bán' 'đồ' 'trung' 'hoa' 'ở' 'ninh' 'bình' 'không'],"['Other' 'Other' 'Other' 'Other' 'Other' 'food_type' 'food_type' 'Other'
 'place_name' 'place_name' 'Other']",19,recommendation_locations,recommendation,4.56,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0009
16161,dev/f9f834fd4629c104df4bc7480d539fcb.wav,validation,ENROLLMENT,vi-VN,5e4247e718b8910d4a2b9a34,exp_svm_spk_0007,Female,32,trả lời lại email này,trả lời lại email này,['trả' 'lời' 'lại' 'email' 'này'],['Other' 'Other' 'Other' 'Other' 'Other'],33,email_sendemail,email,3.54,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0009
9725,dev/4073f99c722160d857d6c171e562a1f7.wav,validation,ENROLLMENT,vi-VN,5e4247e718b8910d4a2b9a34,exp_svm_spk_0007,Female,32,tạm dừng sách nói,[player_setting : tạm dừng] [media_type : sách nói],['tạm' 'dừng' 'sách' 'nói'],['player_setting' 'player_setting' 'media_type' 'media_type'],20,play_audiobook,play,3.18,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0009
2520,dev/643b0dcc6670bb1d5abdc06f4c10f241.wav,validation,ENROLLMENT,vi-VN,5e4247e718b8910d4a2b9a34,exp_svm_spk_0007,Female,32,giúp tôi bật robot hút bụi,giúp tôi bật [device_type : robot hút bụi],['giúp' 'tôi' 'bật' 'robot' 'hút' 'bụi'],['Other' 'Other' 'Other' 'device_type' 'device_type' 'device_type'],34,iot_cleaning,iot,3.42,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0009
14920,dev/42e06bb79fb0a64d8d77519123d3f9f7.wav,validation,ENROLLMENT,vi-VN,6573b7471b56f7fc59a7df63,val_enrolled_spk_0001,Female,48,cổ phiếu của tesco là bao nhiêu,cổ phiếu của [business_name : tesco] là bao nhiêu,['cổ' 'phiếu' 'của' 'tesco' 'là' 'bao' 'nhiêu'],['Other' 'Other' 'Other' 'business_name' 'Other' 'Other' 'Other'],4,qa_stock,qa,3.72,48000,1,True,SVM_CLOSED_SET,ENROLLED,,exp_svm_spk_0010
